time,"I(VEX0)","I(VEX60)","I(IIN1)","I(IIN3)","I(LST|X1)","I(LST|X2)","I(LST|X3)","I(L1|X4)","I(L2|X4)","I(L3|X4)","I(LCON)","I(LST|X5)","I(LOUT)"
6.830250e-09,-4.990688e-04,1.766744e-04,1.000000e-05,1.000000e-05,1.456875e-06,-2.029053e-06,1.456875e-06,2.578038e-07,-2.007228e-07,2.578038e-07,3.148848e-07,-2.159376e-06,-5.398440e-07
6.841250e-09,-5.603431e-04,1.558408e-04,1.000000e-05,1.000000e-05,1.315549e-06,-2.255633e-06,1.315549e-06,2.454294e-07,-2.105171e-07,2.454294e-07,2.803417e-07,-1.969818e-06,-4.924544e-07
6.852250e-09,-6.189321e-04,1.342646e-04,1.000000e-05,1.000000e-05,1.039443e-06,-2.589404e-06,1.039443e-06,2.278559e-07,-2.195490e-07,2.278559e-07,2.361628e-07,-1.846286e-06,-4.615715e-07
6.863250e-09,-6.745759e-04,1.120465e-04,1.000000e-05,1.000000e-05,4.380870e-07,-3.112935e-06,4.380870e-07,1.918465e-07,-2.229803e-07,1.918465e-07,1.607127e-07,-1.780824e-06,-4.452060e-07
6.874250e-09,-7.270062e-04,8.929403e-05,1.000000e-05,1.000000e-05,-1.047780e-06,-4.020665e-06,-1.047780e-06,9.891909e-08,-2.028123e-07,9.891910e-08,-4.974113e-09,-1.794264e-06,-4.485659e-07
6.885250e-09,-7.760193e-04,6.611597e-05,1.000000e-05,1.000000e-05,-5.964299e-06,-5.868724e-06,-5.964299e-06,-2.339356e-07,-5.383130e-08,-2.339356e-07,-5.217025e-07,-2.017287e-06,-5.043217e-07
6.896250e-09,-8.215934e-04,4.263557e-05,1.000000e-05,1.000000e-05,-3.605581e-05,-1.087747e-05,-3.605581e-05,-2.440046e-06,1.298629e-06,-2.440046e-06,-3.581464e-06,-3.576341e-06,-8.940851e-07
6.907250e-09,-8.653761e-04,1.889937e-05,1.000000e-05,1.000000e-05,-6.618659e-05,-3.795107e-05,-6.618659e-05,-4.014692e-06,1.121967e-06,-4.014692e-06,-6.907416e-06,-5.564797e-06,-1.391199e-06
6.918250e-09,-8.968000e-04,-4.854497e-06,1.000000e-05,1.000000e-05,-6.454902e-05,-9.188132e-05,-6.454902e-05,-2.362225e-06,-2.720297e-06,-2.362225e-06,-7.444747e-06,-5.856682e-06,-1.464170e-06
6.929250e-09,-9.342084e-04,-2.861944e-05,1.000000e-05,1.000000e-05,-6.660305e-05,-9.425114e-05,-6.660305e-05,-2.456291e-06,-2.769191e-06,-2.456291e-06,-7.681773e-06,-5.956449e-06,-1.489112e-06
6.940250e-09,-9.609673e-04,-5.228527e-05,1.000000e-05,1.000000e-05,-6.631517e-05,-9.555709e-05,-6.631517e-05,-2.391997e-06,-2.874977e-06,-2.391997e-06,-7.658971e-06,-6.076583e-06,-1.519146e-06
6.951250e-09,-9.845108e-04,-7.562733e-05,1.000000e-05,1.000000e-05,-6.594111e-05,-9.618525e-05,-6.594111e-05,-2.342011e-06,-2.938998e-06,-2.342011e-06,-7.623020e-06,-6.139803e-06,-1.534951e-06
6.962250e-09,-1.004319e-03,-9.865915e-05,1.000000e-05,1.000000e-05,-6.642647e-05,-9.638978e-05,-6.642647e-05,-2.367643e-06,-2.924100e-06,-2.367643e-06,-7.659387e-06,-6.330818e-06,-1.582705e-06
6.973250e-09,-1.018517e-03,-1.212117e-04,1.000000e-05,1.000000e-05,-6.613956e-05,-9.641009e-05,-6.613956e-05,-2.335010e-06,-2.939197e-06,-2.335010e-06,-7.609217e-06,-6.563844e-06,-1.640961e-06
6.984250e-09,-1.027789e-03,-1.431705e-04,1.000000e-05,1.000000e-05,-6.593603e-05,-9.628628e-05,-6.593603e-05,-2.310568e-06,-2.938937e-06,-2.310568e-06,-7.560073e-06,-6.861158e-06,-1.715289e-06
6.995250e-09,-1.032626e-03,-1.644575e-04,1.000000e-05,1.000000e-05,-6.597420e-05,-9.609801e-05,-6.597420e-05,-2.301862e-06,-2.919242e-06,-2.301862e-06,-7.522967e-06,-7.296679e-06,-1.824170e-06
7.006250e-09,-1.032248e-03,-1.849592e-04,1.000000e-05,1.000000e-05,-6.575821e-05,-9.591007e-05,-6.575821e-05,-2.266381e-06,-2.912120e-06,-2.266381e-06,-7.444882e-06,-7.896739e-06,-1.974185e-06
7.017250e-09,-1.026860e-03,-2.045716e-04,1.000000e-05,1.000000e-05,-6.561061e-05,-9.570694e-05,-6.561061e-05,-2.226947e-06,-2.897534e-06,-2.226947e-06,-7.351429e-06,-8.748658e-06,-2.187165e-06
7.028250e-09,-1.016839e-03,-2.232098e-04,1.000000e-05,1.000000e-05,-6.551253e-05,-9.546930e-05,-6.551253e-05,-2.175823e-06,-2.873428e-06,-2.175823e-06,-7.225074e-06,-1.002555e-05,-2.506388e-06
7.039250e-09,-1.001736e-03,-2.407810e-04,1.000000e-05,1.000000e-05,-6.530672e-05,-9.514241e-05,-6.530672e-05,-2.089523e-06,-2.841543e-06,-2.089523e-06,-7.020589e-06,-1.204551e-05,-3.011377e-06
7.050250e-09,-9.819351e-04,-2.571950e-04,1.000000e-05,1.000000e-05,-6.508187e-05,-9.461948e-05,-6.508187e-05,-1.949375e-06,-2.781961e-06,-1.949375e-06,-6.680712e-06,-1.554390e-05,-3.885975e-06
7.061250e-09,-9.574650e-04,-2.723600e-04,1.000000e-05,1.000000e-05,-6.476544e-05,-9.375518e-05,-6.476544e-05,-1.676151e-06,-2.668358e-06,-1.676151e-06,-6.020660e-06,-2.250254e-05,-5.625636e-06
7.072250e-09,-9.283754e-04,-2.861426e-04,1.000000e-05,1.000000e-05,-6.420537e-05,-9.232077e-05,-6.420537e-05,-1.010357e-06,-2.426970e-06,-1.010357e-06,-4.447684e-06,-3.941007e-05,-9.852517e-06
7.083250e-09,-8.948952e-04,-2.991282e-04,1.000000e-05,1.000000e-05,-6.326531e-05,-8.996976e-05,-6.326531e-05,5.216842e-07,-1.917748e-06,5.216842e-07,-8.743794e-07,-7.834891e-05,-1.958723e-05
7.094250e-09,-8.571300e-04,-3.099596e-04,1.000000e-05,1.000000e-05,-6.245926e-05,-8.624584e-05,-6.245926e-05,1.118002e-06,-1.537337e-06,1.118002e-06,6.986670e-07,-9.461587e-05,-2.365397e-05
7.105250e-09,-8.152888e-04,-3.195626e-04,1.000000e-05,1.000000e-05,-6.153852e-05,-7.949374e-05,-6.153852e-05,1.105948e-06,-1.091922e-06,1.105948e-06,1.119974e-06,-9.725873e-05,-2.431468e-05
7.116250e-09,-7.696780e-04,-3.276549e-04,1.000000e-05,1.000000e-05,-6.027252e-05,-6.452472e-05,-6.027252e-05,8.303665e-07,-1.099197e-07,8.303665e-07,1.550813e-06,-9.833970e-05,-2.458493e-05
7.127250e-09,-7.197500e-04,-3.341844e-04,1.000000e-05,1.000000e-05,-5.849092e-05,-2.114413e-05,-5.849092e-05,-2.438699e-07,2.809049e-06,-2.438699e-07,2.321309e-06,-9.828580e-05,-2.457145e-05
7.138250e-09,-6.670743e-04,-3.391170e-04,1.000000e-05,1.000000e-05,-5.489297e-05,2.941366e-06,-5.489297e-05,-6.524579e-07,4.278152e-06,-6.524579e-07,2.973237e-06,-9.772244e-05,-2.443061e-05
7.149250e-09,-6.110953e-04,-3.424357e-04,1.000000e-05,1.000000e-05,-4.656795e-05,3.260880e-06,-4.656795e-05,-2.804374e-08,3.825652e-06,-2.804374e-08,3.769565e-06,-9.688771e-05,-2.422193e-05
7.160250e-09,-5.513276e-04,-3.441303e-04,1.000000e-05,1.000000e-05,-1.176848e-05,2.570947e-06,-1.176848e-05,2.655516e-06,1.797552e-06,2.655516e-06,7.108585e-06,-9.382623e-05,-2.345656e-05
7.171250e-09,-4.910951e-04,-3.441283e-04,1.000000e-05,1.000000e-05,4.177441e-06,2.369981e-06,4.177441e-06,3.829979e-06,8.626513e-07,3.829979e-06,8.522608e-06,-9.109408e-05,-2.277352e-05
7.182250e-09,-4.267850e-04,-3.425585e-04,1.000000e-05,1.000000e-05,5.507736e-06,2.145063e-06,5.507736e-06,3.928102e-06,7.686826e-07,3.928102e-06,8.624887e-06,-9.072077e-05,-2.268019e-05
7.193250e-09,-3.601576e-04,-3.393010e-04,1.000000e-05,1.000000e-05,6.119581e-06,2.027435e-06,6.119581e-06,3.963025e-06,7.217029e-07,3.963025e-06,8.647752e-06,-9.027788e-05,-2.256947e-05
7.204250e-09,-2.930500e-04,-3.344369e-04,1.000000e-05,1.000000e-05,5.965568e-06,1.954071e-06,5.965568e-06,3.929689e-06,7.191882e-07,3.929689e-06,8.578566e-06,-8.968795e-05,-2.242199e-05
7.215250e-09,-2.238964e-04,-3.279897e-04,1.000000e-05,1.000000e-05,6.384492e-06,1.869447e-06,6.384492e-06,3.927179e-06,6.797973e-07,3.927179e-06,8.534156e-06,-8.870613e-05,-2.217653e-05
7.226250e-09,-1.532948e-04,-3.199632e-04,1.000000e-05,1.000000e-05,6.527108e-06,1.822494e-06,6.527108e-06,3.872091e-06,6.508073e-07,3.872091e-06,8.394989e-06,-8.697198e-05,-2.174299e-05
7.237250e-09,-8.288789e-05,-3.104161e-04,1.000000e-05,1.000000e-05,6.427596e-06,1.783664e-06,6.427596e-06,3.745759e-06,6.224347e-07,3.745759e-06,8.113954e-06,-8.391710e-05,-2.097928e-05
7.248250e-09,-1.128545e-05,-2.994023e-04,1.000000e-05,1.000000e-05,6.484560e-06,1.737368e-06,6.484560e-06,3.533322e-06,5.589310e-07,3.533322e-06,7.625575e-06,-7.833479e-05,-1.958370e-05
7.259250e-09,6.003612e-05,-2.869948e-04,1.000000e-05,1.000000e-05,6.318774e-06,1.683088e-06,6.318774e-06,3.079980e-06,4.489419e-07,3.079980e-06,6.608901e-06,-6.704184e-05,-1.676046e-05
7.270250e-09,1.310136e-04,-2.732396e-04,1.000000e-05,1.000000e-05,5.840339e-06,1.558728e-06,5.840339e-06,1.970639e-06,1.860432e-07,1.970639e-06,4.127321e-06,-3.956261e-05,-9.890653e-06
7.281250e-09,2.015637e-04,-2.576790e-04,1.000000e-05,1.000000e-05,5.280973e-06,1.402014e-06,5.280973e-06,3.829388e-07,-1.982283e-07,3.829388e-07,5.676494e-07,7.228130e-09,1.807032e-09
7.292250e-09,2.710178e-04,-2.415492e-04,1.000000e-05,1.000000e-05,5.084030e-06,1.442397e-06,5.084030e-06,1.654146e-07,-2.368633e-07,1.654146e-07,9.396597e-08,5.138110e-06,1.284527e-06
7.303250e-09,3.391923e-04,-2.240406e-04,1.000000e-05,1.000000e-05,4.905177e-06,1.532886e-06,4.905176e-06,1.978088e-07,-2.076724e-07,1.978088e-07,1.879453e-07,3.879002e-06,9.697506e-07
7.314250e-09,4.057820e-04,-2.054436e-04,1.000000e-05,1.000000e-05,4.680175e-06,1.652317e-06,4.680175e-06,2.043340e-07,-1.794709e-07,2.043341e-07,2.291972e-07,3.166302e-06,7.915754e-07
7.325250e-09,4.704181e-04,-1.858709e-04,1.000000e-05,1.000000e-05,4.330197e-06,1.815872e-06,4.330197e-06,1.890900e-07,-1.439553e-07,1.890900e-07,2.342246e-07,2.723031e-06,6.807577e-07
7.336250e-09,5.327933e-04,-1.654085e-04,1.000000e-05,1.000000e-05,3.831855e-06,2.041153e-06,3.831855e-06,1.549956e-07,-9.720899e-08,1.549956e-07,2.127823e-07,2.414088e-06,6.035220e-07
7.347250e-09,5.926457e-04,-1.441580e-04,1.000000e-05,1.000000e-05,3.078218e-06,2.361862e-06,3.078218e-06,9.498413e-08,-3.026235e-08,9.498413e-08,1.597059e-07,2.177302e-06,5.443254e-07
7.358250e-09,6.496476e-04,-1.222180e-04,1.000000e-05,1.000000e-05,1.796117e-06,2.839054e-06,1.796117e-06,-1.279489e-08,7.687956e-08,-1.279488e-08,5.128979e-08,1.968871e-06,4.922177e-07
7.369250e-09,7.035263e-04,-9.969506e-05,1.000000e-05,1.000000e-05,-7.747477e-07,3.591601e-06,-7.747478e-07,-2.302483e-07,2.756542e-07,-2.302483e-07,-1.848423e-07,1.731373e-06,4.328432e-07
7.380250e-09,7.538199e-04,-7.669414e-05,1.000000e-05,1.000000e-05,-8.009558e-06,4.873075e-06,-8.009558e-06,-8.272241e-07,7.746208e-07,-8.272241e-07,-8.798274e-07,1.278984e-06,3.197459e-07
7.391250e-09,8.006901e-04,-5.332368e-05,1.000000e-05,1.000000e-05,-4.650309e-05,7.033834e-06,-4.650309e-05,-3.885812e-06,3.101936e-06,-3.885812e-06,-4.669689e-06,-8.025330e-07,-2.006333e-07
7.402250e-09,8.465837e-04,-2.973811e-05,1.000000e-05,1.000000e-05,-6.248439e-05,5.651124e-06,-6.248439e-05,-5.083166e-06,3.911750e-06,-5.083166e-06,-6.254583e-06,-1.887686e-06,-4.719216e-07
7.413250e-09,8.836848e-04,-5.910328e-06,1.000000e-05,1.000000e-05,-6.451497e-05,5.181087e-06,-6.451497e-05,-5.231275e-06,3.993056e-06,-5.231275e-06,-6.469493e-06,-1.917796e-06,-4.794489e-07
7.424250e-09,9.169400e-04,1.781362e-05,1.000000e-05,1.000000e-05,-6.572133e-05,5.556032e-06,-6.572133e-05,-5.333722e-06,4.087900e-06,-5.333722e-06,-6.579545e-06,-2.034385e-06,-5.085963e-07
7.435250e-09,9.494028e-04,4.155203e-05,1.000000e-05,1.000000e-05,-6.534310e-05,1.012504e-05,-6.534310e-05,-5.433110e-06,4.384274e-06,-5.433110e-06,-6.481947e-06,-1.990554e-06,-4.976384e-07
7.446250e-09,9.738427e-04,6.505633e-05,1.000000e-05,1.000000e-05,-6.663243e-05,6.142472e-05,-6.663243e-05,-6.983732e-06,8.024036e-06,-6.983732e-06,-5.943428e-06,-1.707104e-06,-4.267761e-07
7.457250e-09,9.960314e-04,8.823891e-05,1.000000e-05,1.000000e-05,-6.721190e-05,9.790530e-05,-6.721190e-05,-8.060381e-06,1.059322e-05,-8.060381e-06,-5.527538e-06,-1.481174e-06,-3.702935e-07
7.468250e-09,1.012578e-03,1.110255e-04,1.000000e-05,1.000000e-05,-6.713510e-05,9.839535e-05,-6.713510e-05,-8.067331e-06,1.062319e-05,-8.067332e-06,-5.511469e-06,-1.497202e-06,-3.743005e-07
7.479250e-09,1.024304e-03,1.332699e-04,1.000000e-05,1.000000e-05,-6.746236e-05,9.830538e-05,-6.746236e-05,-8.088908e-06,1.063580e-05,-8.088908e-06,-5.542012e-06,-1.550513e-06,-3.876283e-07
7.490250e-09,1.030934e-03,1.548732e-04,1.000000e-05,1.000000e-05,-6.757570e-05,9.813236e-05,-6.757570e-05,-8.090222e-06,1.063087e-05,-8.090222e-06,-5.549574e-06,-1.624901e-06,-4.062253e-07
7.501250e-09,1.033080e-03,1.757447e-04,1.000000e-05,1.000000e-05,-6.762549e-05,9.792056e-05,-6.762549e-05,-8.084834e-06,1.061982e-05,-8.084834e-06,-5.549851e-06,-1.712896e-06,-4.282240e-07
7.512250e-09,1.029918e-03,1.957748e-04,1.000000e-05,1.000000e-05,-6.780915e-05,9.770861e-05,-6.780915e-05,-8.088416e-06,1.061670e-05,-8.088416e-06,-5.560129e-06,-1.845259e-06,-4.613146e-07
7.523250e-09,1.021983e-03,2.148680e-04,1.000000e-05,1.000000e-05,-6.790979e-05,9.747149e-05,-6.790979e-05,-8.082122e-06,1.060785e-05,-8.082122e-06,-5.556393e-06,-2.042324e-06,-5.105809e-07
7.534250e-09,1.009213e-03,2.329378e-04,1.000000e-05,1.000000e-05,-6.798973e-05,9.716364e-05,-6.798973e-05,-8.068000e-06,1.059401e-05,-8.068000e-06,-5.541988e-06,-2.346561e-06,-5.866402e-07
7.545250e-09,9.915217e-04,2.498955e-04,1.000000e-05,1.000000e-05,-6.807084e-05,9.668962e-05,-6.807084e-05,-8.041105e-06,1.057082e-05,-8.041105e-06,-5.511386e-06,-2.860877e-06,-7.152193e-07
7.556250e-09,9.691637e-04,2.656611e-04,1.000000e-05,1.000000e-05,-6.805644e-05,9.589827e-05,-6.805644e-05,-7.980224e-06,1.052477e-05,-7.980224e-06,-5.435683e-06,-3.821671e-06,-9.554178e-07
7.567250e-09,9.421659e-04,2.801645e-04,1.000000e-05,1.000000e-05,-6.793319e-05,9.457067e-05,-6.793319e-05,-7.852114e-06,1.044667e-05,-7.852114e-06,-5.257560e-06,-5.895055e-06,-1.473764e-06
7.578250e-09,9.106602e-04,2.933536e-04,1.000000e-05,1.000000e-05,-6.762834e-05,9.234841e-05,-6.762834e-05,-7.550821e-06,1.033107e-05,-7.550821e-06,-4.770568e-06,-1.138508e-05,-2.846269e-06
7.589250e-09,8.748283e-04,3.052273e-04,1.000000e-05,1.000000e-05,-6.692481e-05,8.855233e-05,-6.692481e-05,-6.654223e-06,1.021944e-05,-6.654223e-06,-3.089001e-06,-3.015618e-05,-7.539045e-06
7.600250e-09,8.348170e-04,3.150135e-04,1.000000e-05,1.000000e-05,-6.553911e-05,8.134529e-05,-6.553911e-05,-4.338651e-06,1.016408e-05,-4.338651e-06,1.486773e-06,-8.137647e-05,-2.034412e-05
7.611250e-09,7.910098e-04,3.241413e-04,1.000000e-05,1.000000e-05,-6.414869e-05,6.375825e-05,-6.414869e-05,-3.268158e-06,8.984246e-06,-3.268158e-06,2.447929e-06,-9.331444e-05,-2.332861e-05
7.622250e-09,7.422988e-04,3.314120e-04,1.000000e-05,1.000000e-05,-6.188466e-05,1.388947e-05,-6.188466e-05,-1.610252e-06,5.407636e-06,-1.610252e-06,2.187132e-06,-9.537197e-05,-2.384299e-05
7.633250e-09,6.916355e-04,3.370659e-04,1.000000e-05,1.000000e-05,-5.865463e-05,-5.439079e-06,-5.865463e-05,-7.723010e-07,3.891518e-06,-7.723011e-07,2.346915e-06,-9.635268e-05,-2.408817e-05
7.644250e-09,6.371954e-04,3.411244e-04,1.000000e-05,1.000000e-05,-5.200527e-05,-3.139440e-06,-5.200526e-05,-3.072858e-07,3.678543e-06,-3.072857e-07,3.063971e-06,-9.628762e-05,-2.407190e-05
7.655250e-09,5.809343e-04,3.435268e-04,1.000000e-05,1.000000e-05,-2.557378e-05,-2.316130e-06,-2.557378e-05,1.715635e-06,2.237755e-06,1.715635e-06,5.669025e-06,-9.453473e-05,-2.363368e-05
7.666250e-09,5.191279e-04,3.443544e-04,1.000000e-05,1.000000e-05,2.467663e-06,-1.957543e-06,2.467663e-06,3.827220e-06,6.605647e-07,3.827220e-06,8.315004e-06,-9.142276e-05,-2.285569e-05
7.677250e-09,4.556520e-04,3.434842e-04,1.000000e-05,1.000000e-05,1.919145e-06,-1.637792e-06,1.919146e-06,3.783813e-06,7.160022e-07,3.783813e-06,8.283629e-06,-9.166386e-05,-2.291596e-05
7.688250e-09,3.905662e-04,3.409659e-04,1.000000e-05,1.000000e-05,2.764558e-06,-1.487162e-06,2.764558e-06,3.857488e-06,6.818260e-07,3.857488e-06,8.396801e-06,-9.192621e-05,-2.298155e-05
7.699250e-09,3.243590e-04,3.368535e-04,1.000000e-05,1.000000e-05,2.738526e-06,-1.329887e-06,2.738526e-06,3.856236e-06,6.955991e-07,3.856236e-06,8.408070e-06,-9.206006e-05,-2.301502e-05
7.710250e-09,2.548774e-04,3.311121e-04,1.000000e-05,1.000000e-05,2.577054e-06,-1.230287e-06,2.577054e-06,3.836396e-06,7.104927e-07,3.836396e-06,8.383285e-06,-9.195437e-05,-2.298859e-05
7.721250e-09,1.857715e-04,3.237902e-04,1.000000e-05,1.000000e-05,2.808010e-06,-1.175733e-06,2.808010e-06,3.829665e-06,6.951629e-07,3.829665e-06,8.354493e-06,-9.134880e-05,-2.283720e-05
7.732250e-09,1.150094e-04,3.149300e-04,1.000000e-05,1.000000e-05,2.746535e-06,-1.132502e-06,2.746535e-06,3.766854e-06,6.867898e-07,3.766854e-06,8.220498e-06,-8.989928e-05,-2.247482e-05
7.743250e-09,4.367291e-05,3.045579e-04,1.000000e-05,1.000000e-05,2.651148e-06,-1.123162e-06,2.651148e-06,3.646990e-06,6.634967e-07,3.646990e-06,7.957477e-06,-8.703585e-05,-2.175896e-05
7.754250e-09,-2.749502e-05,2.927292e-04,1.000000e-05,1.000000e-05,2.662179e-06,-1.148570e-06,2.662179e-06,3.434541e-06,6.051301e-07,3.434541e-06,7.474213e-06,-8.156217e-05,-2.039054e-05
7.765250e-09,-9.884961e-05,2.794877e-04,1.000000e-05,1.000000e-05,2.472247e-06,-1.215113e-06,2.472246e-06,2.982593e-06,4.964197e-07,2.982593e-06,6.461605e-06,-7.034548e-05,-1.758637e-05
7.776250e-09,-1.696265e-04,2.648814e-04,1.000000e-05,1.000000e-05,2.083885e-06,-1.380760e-06,2.083886e-06,1.912684e-06,2.337292e-07,1.912684e-06,4.059097e-06,-4.366080e-05,-1.091520e-05
7.787250e-09,-2.395486e-04,2.493269e-04,1.000000e-05,1.000000e-05,1.663090e-06,-1.590483e-06,1.663090e-06,5.218842e-07,-1.137821e-07,5.218842e-07,9.299864e-07,-8.804815e-06,-2.201204e-06
7.798250e-09,-3.083864e-04,2.321416e-04,1.000000e-05,1.000000e-05,1.579834e-06,-1.671601e-06,1.579834e-06,3.147443e-07,-1.677927e-07,3.147443e-07,4.616959e-07,-3.619904e-06,-9.049760e-07
7.809250e-09,-3.757543e-04,2.140247e-04,1.000000e-05,1.000000e-05,1.555732e-06,-1.761036e-06,1.555732e-06,2.851235e-07,-1.805652e-07,2.851235e-07,3.896819e-07,-2.847688e-06,-7.119219e-07
7.820250e-09,-4.412856e-04,1.948821e-04,1.000000e-05,1.000000e-05,1.527580e-06,-1.881440e-06,1.527580e-06,2.693021e-07,-1.917995e-07,2.693020e-07,3.468046e-07,-2.414467e-06,-6.036168e-07
7.831250e-09,-5.047444e-04,1.748141e-04,1.000000e-05,1.000000e-05,1.445215e-06,-2.046363e-06,1.445216e-06,2.565519e-07,-2.014848e-07,2.565519e-07,3.116190e-07,-2.138822e-06,-5.347055e-07
7.842250e-09,-5.657840e-04,1.539084e-04,1.000000e-05,1.000000e-05,1.298934e-06,-2.280806e-06,1.298934e-06,2.442708e-07,-2.114784e-07,2.442708e-07,2.770632e-07,-1.956155e-06,-4.890388e-07
7.853250e-09,-6.241156e-04,1.322698e-04,1.000000e-05,1.000000e-05,1.002277e-06,-2.627339e-06,1.002277e-06,2.256149e-07,-2.201943e-07,2.256149e-07,2.310355e-07,-1.837848e-06,-4.594620e-07
7.864250e-09,-6.794797e-04,1.099986e-04,1.000000e-05,1.000000e-05,3.539745e-07,-3.175114e-06,3.539745e-07,1.867531e-07,-2.226253e-07,1.867531e-07,1.508809e-07,-1.778128e-06,-4.445320e-07
7.875250e-09,-7.316048e-04,8.720277e-05,1.000000e-05,1.000000e-05,-1.277248e-06,-4.135868e-06,-1.277248e-06,8.408622e-08,-1.979021e-07,8.408622e-08,-2.972962e-08,-1.801907e-06,-4.504768e-07
7.886250e-09,-7.803031e-04,6.399182e-05,1.000000e-05,1.000000e-05,-6.890124e-06,-6.129878e-06,-6.890124e-06,-2.988591e-07,-1.968273e-08,-2.988591e-07,-6.174010e-07,-2.064090e-06,-5.160225e-07
7.897250e-09,-8.256055e-04,4.048718e-05,1.000000e-05,1.000000e-05,-4.264180e-05,-1.179323e-05,-4.264180e-05,-2.927337e-06,1.607356e-06,-2.927337e-06,-4.247317e-06,-3.933024e-06,-9.832561e-07
7.908250e-09,-8.668215e-04,1.672082e-05,1.000000e-05,1.000000e-05,-6.496951e-05,-4.306742e-05,-6.496951e-05,-3.774364e-06,6.976350e-07,-3.774364e-06,-6.851093e-06,-5.557208e-06,-1.389302e-06
7.919250e-09,-9.003813e-04,-6.987700e-06,1.000000e-05,1.000000e-05,-6.503719e-05,-9.245877e-05,-6.503719e-05,-2.385435e-06,-2.733236e-06,-2.385435e-06,-7.504105e-06,-5.848363e-06,-1.462091e-06
7.930250e-09,-9.372164e-04,-3.080414e-05,1.000000e-05,1.000000e-05,-6.684919e-05,-9.439018e-05,-6.684919e-05,-2.470388e-06,-2.764639e-06,-2.470388e-06,-7.705415e-06,-5.999956e-06,-1.499989e-06
7.941250e-09,-9.629662e-04,-5.440811e-05,1.000000e-05,1.000000e-05,-6.594315e-05,-9.565657e-05,-6.594315e-05,-2.359996e-06,-2.902878e-06,-2.359996e-06,-7.622869e-06,-6.062606e-06,-1.515651e-06
7.952250e-09,-9.864415e-04,-7.773587e-05,1.000000e-05,1.000000e-05,-6.613242e-05,-9.620433e-05,-6.613242e-05,-2.356247e-06,-2.929473e-06,-2.356247e-06,-7.641967e-06,-6.153468e-06,-1.538367e-06
7.963250e-09,-1.006142e-03,-1.007362e-04,1.000000e-05,1.000000e-05,-6.644774e-05,-9.639999e-05,-6.644774e-05,-2.367983e-06,-2.923338e-06,-2.367983e-06,-7.659304e-06,-6.358344e-06,-1.589586e-06
7.974250e-09,-1.019242e-03,-1.232309e-04,1.000000e-05,1.000000e-05,-6.602019e-05,-9.640805e-05,-6.602019e-05,-2.324829e-06,-2.945560e-06,-2.324829e-06,-7.595219e-06,-6.581438e-06,-1.645359e-06
7.985250e-09,-1.028580e-03,-1.451343e-04,1.000000e-05,1.000000e-05,-6.599670e-05,-9.626627e-05,-6.599670e-05,-2.314665e-06,-2.933802e-06,-2.314665e-06,-7.563132e-06,-6.894836e-06,-1.723709e-06
7.996250e-09,-1.032799e-03,-1.663573e-04,1.000000e-05,1.000000e-05,-6.595856e-05,-9.608208e-05,-6.595856e-05,-2.299132e-06,-2.918505e-06,-2.299132e-06,-7.516768e-06,-7.345932e-06,-1.836483e-06
8.007000e-09,-1.031993e-03,-1.863252e-04,1.000000e-05,1.000000e-05,-6.572417e-05,-9.589775e-05,-6.572417e-05,-2.262140e-06,-2.912681e-06,-2.262140e-06,-7.436961e-06,-7.944366e-06,-1.986092e-06
8.018000e-09,-1.026360e-03,-2.058740e-04,1.000000e-05,1.000000e-05,-6.561974e-05,-9.569117e-05,-6.561974e-05,-2.225344e-06,-2.895200e-06,-2.225344e-06,-7.345889e-06,-8.819612e-06,-2.204903e-06
8.029000e-09,-1.015961e-03,-2.244432e-04,1.000000e-05,1.000000e-05,-6.549910e-05,-9.545119e-05,-6.549910e-05,-2.170978e-06,-2.871801e-06,-2.170978e-06,-7.213757e-06,-1.013494e-05,-2.533735e-06
8.040000e-09,-1.000528e-03,-2.419378e-04,1.000000e-05,1.000000e-05,-6.528664e-05,-9.511455e-05,-6.528664e-05,-2.081700e-06,-2.838899e-06,-2.081700e-06,-7.002300e-06,-1.222441e-05,-3.056102e-06
8.051000e-09,-9.804192e-04,-2.582697e-04,1.000000e-05,1.000000e-05,-6.506985e-05,-9.457308e-05,-6.506985e-05,-1.936866e-06,-2.776044e-06,-1.936866e-06,-6.649776e-06,-1.587243e-05,-3.968107e-06
8.062000e-09,-9.556283e-04,-2.733456e-04,1.000000e-05,1.000000e-05,-6.473523e-05,-9.367896e-05,-6.473523e-05,-1.648051e-06,-2.657470e-06,-1.648051e-06,-5.953572e-06,-2.321390e-05,-5.803474e-06
8.073000e-09,-9.262245e-04,-2.870302e-04,1.000000e-05,1.000000e-05,-6.415249e-05,-9.219379e-05,-6.415249e-05,-9.355590e-07,-2.401708e-06,-9.355590e-07,-4.272826e-06,-4.130559e-05,-1.032640e-05
8.084000e-09,-8.924609e-04,-2.999942e-04,1.000000e-05,1.000000e-05,-6.320113e-05,-8.976937e-05,-6.320113e-05,6.218301e-07,-1.881078e-06,6.218301e-07,-6.374183e-07,-8.092210e-05,-2.023052e-05
8.095000e-09,-8.544034e-04,-3.106584e-04,1.000000e-05,1.000000e-05,-6.240448e-05,-8.590827e-05,-6.240448e-05,1.123239e-06,-1.514214e-06,1.123239e-06,7.322653e-07,-9.487945e-05,-2.371986e-05
